2022/10/28 16:17:43 Hello world!
2022/10/28 16:17:43 
2022/10/28 16:17:43 
2022/10/28 16:17:43 
2022/10/28 16:17:43 ---------main---------
2022/10/28 16:17:43 command: extract-prem-all
2022/10/28 16:17:43 [Extract] --------------------------------------------------------------------------------------------------------------------------------
2022/10/28 16:17:43 Global Config: &{Twitter:{ClientKey:iMKZwLkSRmadpYBJY1a2M84mr Bearer:AAAAAAAAAAAAAAAAAAAAAPObhAEAAAAAAI%2BtMFORmxN86Tl0ajnF3DtHbWQ%3DmtEmLQqoN26iCHsTdaHJiKbKXWkHT6x4CL52fzz7GYfzzYTvp5 ClientSecret:7p2aI9M4yGohN9k3mM1HHqRARoo6GcnK70QSF8AM74cUSh7cr4 DevEnvironment:env1} Now:2022-10-28 16:17:43.618976 +0800 +08 m=+0.054145915 DB:{DBFileName:data/fullproj.db}} 
2022/10/28 16:17:43 [NewDBCN_Twitt] Will try access existing db.
2022/10/28 16:17:43 Creating Tweets table...
2022/10/28 16:17:43 Tweets table created
2022/10/28 16:17:43 [GetAndStore] ---------------- 
2022/10/28 16:17:43 [GetAndStore] [-1](Infinite request cycles) 
2022/10/28 16:17:43 [GetAndStore] Environment: env1 Request Count: -1 Endpoint: fullarchive 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:40:41 +0800 +08 ID: 1509556294767755266 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:40:31 +0800 +08 ID: 1509556253210513409 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:40:30 +0800 +08 ID: 1509556248009932804 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:40:24 +0800 +08 ID: 1509556223196028940 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:40:19 +0800 +08 ID: 1509556201113415681 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:56 +0800 +08 ID: 1509556106841915396 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:53 +0800 +08 ID: 1509556093261066242 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:50 +0800 +08 ID: 1509556080652988416 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:48 +0800 +08 ID: 1509556072193077248 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:48 +0800 +08 ID: 1509556070427283463 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:44 +0800 +08 ID: 1509556053779771397 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:34 +0800 +08 ID: 1509556013690941451 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:32 +0800 +08 ID: 1509556005033570316 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:25 +0800 +08 ID: 1509555976185126926 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:17 +0800 +08 ID: 1509555942836170754 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:17 +0800 +08 ID: 1509555941729267714 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:06 +0800 +08 ID: 1509555894664630276 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:04 +0800 +08 ID: 1509555887857315840 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:03 +0800 +08 ID: 1509555882086256644 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:00 +0800 +08 ID: 1509555872095436800 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:39:00 +0800 +08 ID: 1509555870610632710 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:38:53 +0800 +08 ID: 1509555841057562628 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:38:52 +0800 +08 ID: 1509555839241433091 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:38:52 +0800 +08 ID: 1509555837513056258 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:38:30 +0800 +08 ID: 1509555744462741508 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:38:24 +0800 +08 ID: 1509555719322075144 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:38:19 +0800 +08 ID: 1509555698580918273 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:38:07 +0800 +08 ID: 1509555650556162051 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:38:04 +0800 +08 ID: 1509555636018692099 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:38:01 +0800 +08 ID: 1509555622576275458 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:55 +0800 +08 ID: 1509555599738294274 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:55 +0800 +08 ID: 1509555598618415108 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:52 +0800 +08 ID: 1509555584416514051 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:50 +0800 +08 ID: 1509555577562664963 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:48 +0800 +08 ID: 1509555566955270145 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:38 +0800 +08 ID: 1509555527210086406 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:35 +0800 +08 ID: 1509555516229390347 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:34 +0800 +08 ID: 1509555511334936579 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:28 +0800 +08 ID: 1509555487234174981 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:26 +0800 +08 ID: 1509555478166409218 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:23 +0800 +08 ID: 1509555462953263105 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:20 +0800 +08 ID: 1509555453302169614 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:17 +0800 +08 ID: 1509555438949318656 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:37:02 +0800 +08 ID: 1509555374797455364 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:36:51 +0800 +08 ID: 1509555329927114755 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:36:44 +0800 +08 ID: 1509555300369633296 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:36:36 +0800 +08 ID: 1509555265523183617 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:36:34 +0800 +08 ID: 1509555258086756352 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:36:28 +0800 +08 ID: 1509555235353612289 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:36:14 +0800 +08 ID: 1509555174490402821 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:36:07 +0800 +08 ID: 1509555147457789957 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:36:03 +0800 +08 ID: 1509555126876663808 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:36:00 +0800 +08 ID: 1509555116503801866 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:36:00 +0800 +08 ID: 1509555115400871946 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:35:58 +0800 +08 ID: 1509555107939385355 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:35:50 +0800 +08 ID: 1509555074862706691 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:35:43 +0800 +08 ID: 1509555044500320256 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:35:41 +0800 +08 ID: 1509555036841738248 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:35:36 +0800 +08 ID: 1509555014506852355 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:35:32 +0800 +08 ID: 1509555000078331906 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:35:23 +0800 +08 ID: 1509554961838878724 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:35:18 +0800 +08 ID: 1509554941274488844 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:35:16 +0800 +08 ID: 1509554932781043713 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:35:14 +0800 +08 ID: 1509554924476301317 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:34:43 +0800 +08 ID: 1509554794020552704 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:34:33 +0800 +08 ID: 1509554751637430273 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:34:30 +0800 +08 ID: 1509554738215350273 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:34:02 +0800 +08 ID: 1509554621844705281 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:34:02 +0800 +08 ID: 1509554620573831174 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:34:01 +0800 +08 ID: 1509554617113145346 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:53 +0800 +08 ID: 1509554582619230211 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:53 +0800 +08 ID: 1509554582375976966 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:41 +0800 +08 ID: 1509554534888009734 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:31 +0800 +08 ID: 1509554493079244805 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:31 +0800 +08 ID: 1509554492190371841 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:26 +0800 +08 ID: 1509554471902191625 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:25 +0800 +08 ID: 1509554463845253126 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:19 +0800 +08 ID: 1509554439451217924 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:12 +0800 +08 ID: 1509554413110960128 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:10 +0800 +08 ID: 1509554402813644807 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:10 +0800 +08 ID: 1509554401504944138 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:33:02 +0800 +08 ID: 1509554370106384395 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:59 +0800 +08 ID: 1509554356420739078 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:58 +0800 +08 ID: 1509554354264883200 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:58 +0800 +08 ID: 1509554351865761801 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:46 +0800 +08 ID: 1509554303438307328 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:38 +0800 +08 ID: 1509554270747566084 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:37 +0800 +08 ID: 1509554263638540288 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:37 +0800 +08 ID: 1509554262522875907 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:19 +0800 +08 ID: 1509554188895723523 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:16 +0800 +08 ID: 1509554175562059783 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:10 +0800 +08 ID: 1509554151222497281 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:32:03 +0800 +08 ID: 1509554121472323586 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:31:51 +0800 +08 ID: 1509554072323764233 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:31:51 +0800 +08 ID: 1509554072281497600 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:31:49 +0800 +08 ID: 1509554063817334786 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:31:38 +0800 +08 ID: 1509554018766495745 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:31:15 +0800 +08 ID: 1509553919852113924 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:30:57 +0800 +08 ID: 1509553846984585216 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:30:48 +0800 +08 ID: 1509553807058898951 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:30:40 +0800 +08 ID: 1509553771889979404 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:30:39 +0800 +08 ID: 1509553768530341888 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:30:26 +0800 +08 ID: 1509553716197670921 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:30:25 +0800 +08 ID: 1509553709856194571 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:30:22 +0800 +08 ID: 1509553700377096196 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:55 +0800 +08 ID: 1509553586740809735 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:51 +0800 +08 ID: 1509553570118791168 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:38 +0800 +08 ID: 1509553513033994244 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:33 +0800 +08 ID: 1509553491274248194 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:30 +0800 +08 ID: 1509553480104484875 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:27 +0800 +08 ID: 1509553467412475906 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:23 +0800 +08 ID: 1509553449465434113 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:17 +0800 +08 ID: 1509553427465998336 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:14 +0800 +08 ID: 1509553413784150018 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:14 +0800 +08 ID: 1509553411452153865 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:10 +0800 +08 ID: 1509553397808386048 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:29:09 +0800 +08 ID: 1509553390329622529 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:28:46 +0800 +08 ID: 1509553297740693505 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:28:46 +0800 +08 ID: 1509553294267785216 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:28:17 +0800 +08 ID: 1509553174805463044 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:28:04 +0800 +08 ID: 1509553118396416007 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:27:49 +0800 +08 ID: 1509553057595793408 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:27:46 +0800 +08 ID: 1509553043779780615 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:27:39 +0800 +08 ID: 1509553016772313088 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:27:20 +0800 +08 ID: 1509552935487025164 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:27:12 +0800 +08 ID: 1509552903132188673 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:27:11 +0800 +08 ID: 1509552898715267075 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:27:04 +0800 +08 ID: 1509552867308613637 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:26:51 +0800 +08 ID: 1509552815215190017 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:26:48 +0800 +08 ID: 1509552802724409344 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:26:32 +0800 +08 ID: 1509552733623558149 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:26:07 +0800 +08 ID: 1509552629156040706 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:26:00 +0800 +08 ID: 1509552597824602121 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:25:56 +0800 +08 ID: 1509552582691237892 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:25:50 +0800 +08 ID: 1509552556099313665 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:25:46 +0800 +08 ID: 1509552542404919302 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:25:41 +0800 +08 ID: 1509552520594530308 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:25:41 +0800 +08 ID: 1509552518283464704 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:25:37 +0800 +08 ID: 1509552502353821699 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:25:27 +0800 +08 ID: 1509552462617006080 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:25:09 +0800 +08 ID: 1509552384745570315 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:25:01 +0800 +08 ID: 1509552353506054145 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:24:11 +0800 +08 ID: 1509552142868447235 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:24:03 +0800 +08 ID: 1509552109070741507 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:24:00 +0800 +08 ID: 1509552094227091456 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:23:56 +0800 +08 ID: 1509552081350238209 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:23:44 +0800 +08 ID: 1509552029152444416 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:23:38 +0800 +08 ID: 1509552005932806147 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:23:38 +0800 +08 ID: 1509552003583672321 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:23:35 +0800 +08 ID: 1509551991185616902 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:23:33 +0800 +08 ID: 1509551984382144513 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:23:33 +0800 +08 ID: 1509551982024921090 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:23:22 +0800 +08 ID: 1509551935007113222 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:23:19 +0800 +08 ID: 1509551924097724416 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:22:24 +0800 +08 ID: 1509551691837845504 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:22:22 +0800 +08 ID: 1509551687002107907 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:22:22 +0800 +08 ID: 1509551684363595779 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:22:10 +0800 +08 ID: 1509551632862040069 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:22:08 +0800 +08 ID: 1509551625991761924 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:21:50 +0800 +08 ID: 1509551552054595589 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:21:47 +0800 +08 ID: 1509551540071444486 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:20:36 +0800 +08 ID: 1509551239310184454 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:18:40 +0800 +08 ID: 1509550752896741377 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 23:17:57 +0800 +08 ID: 1509550572709371906 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 22:45:54 +0800 +08 ID: 1509542506156896257 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 21:56:48 +0800 +08 ID: 1509530151746674690 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 21:48:14 +0800 +08 ID: 1509527995236896769 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 21:24:38 +0800 +08 ID: 1509522057465593863 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 21:03:55 +0800 +08 ID: 1509516843026894848 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 20:45:36 +0800 +08 ID: 1509512235085090817 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 18:06:11 +0800 +08 ID: 1509472115103531011 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 17:23:51 +0800 +08 ID: 1509461462884188163 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 16:55:28 +0800 +08 ID: 1509454317203628034 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 16:08:29 +0800 +08 ID: 1509442495322951682 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 15:09:32 +0800 +08 ID: 1509427658358108160 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 13:58:10 +0800 +08 ID: 1509409700647149571 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 13:05:16 +0800 +08 ID: 1509396385162211332 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 13:04:42 +0800 +08 ID: 1509396245584179203 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 12:42:37 +0800 +08 ID: 1509390687787048961 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 12:37:33 +0800 +08 ID: 1509389410940375040 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 12:28:22 +0800 +08 ID: 1509387098855714817 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 12:27:48 +0800 +08 ID: 1509386957197291521 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 12:14:05 +0800 +08 ID: 1509383504928419842 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 12:11:39 +0800 +08 ID: 1509382892434075649 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 12:10:28 +0800 +08 ID: 1509382597851246595 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 10:58:52 +0800 +08 ID: 1509364577100009475 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 10:48:23 +0800 +08 ID: 1509361939733889032 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 09:46:02 +0800 +08 ID: 1509346249677619204 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 09:02:46 +0800 +08 ID: 1509335359343456257 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 09:02:31 +0800 +08 ID: 1509335295598411776 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 09:00:31 +0800 +08 ID: 1509334794605236224 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 09:00:23 +0800 +08 ID: 1509334760778510336 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 08:59:27 +0800 +08 ID: 1509334524680835082 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 08:29:32 +0800 +08 ID: 1509326997096333319 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 07:53:09 +0800 +08 ID: 1509317841077489666 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 06:55:56 +0800 +08 ID: 1509303441935712258 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 03:39:11 +0800 +08 ID: 1509253928797450241 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 02:18:48 +0800 +08 ID: 1509233697643327489 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 01:42:09 +0800 +08 ID: 1509224474909937664 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 01:23:14 +0800 +08 ID: 1509219715800989698 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 00:24:13 +0800 +08 ID: 1509204863368019976 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-31 00:08:52 +0800 +08 ID: 1509201001273704450 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 23:36:04 +0800 +08 ID: 1509192744623046659 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 23:20:13 +0800 +08 ID: 1509188755193704463 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 23:14:48 +0800 +08 ID: 1509187395115134978 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 23:13:31 +0800 +08 ID: 1509187070014951426 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 23:12:35 +0800 +08 ID: 1509186835532058629 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 23:10:38 +0800 +08 ID: 1509186345658249223 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 23:10:31 +0800 +08 ID: 1509186316919242752 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 22:41:42 +0800 +08 ID: 1509179064426577920 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 22:12:30 +0800 +08 ID: 1509171715448131586 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 22:10:02 +0800 +08 ID: 1509171096003973126 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 21:52:43 +0800 +08 ID: 1509166737794613251 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 20:59:05 +0800 +08 ID: 1509153239274782720 
2022/10/28 16:24:05 [ResulttoTweetDB] Time: 2022-03-30 20:37:19 +0800 +08 ID: 1509147761739907078 
